N,q,log2_q,fully_split,problem,l_M,k_s,n_c,B,distribution,dist_sd,n_LWE,m_LWE,n_SIS,m_SIS,mode,hiding_attack,hiding_log2_rop,hiding_log2_red,hiding_log2_mem,hiding_bkz_beta,hiding_beta,hiding_tag,binding_attack,binding_norm,binding_log2_rop,binding_bkz_beta,binding_beta,inf_binding_log2_rop,inf_binding_attack,inf_binding_log2_red,inf_binding_log2_mem,inf_binding_d,l2_binding_log2_rop,l2_binding_attack,l2_binding_log2_red,l2_binding_log2_mem,l2_binding_d,opening_length,random_length,s_SW,smallwood_rows,range_degree,range_grade,accepted,rejection_reason,notes
256,1054721,20.008,true,commitment_hiding+binding,16,6,8,16,uniform,9.5219,1536,2048,2048,7680,rough,usvp,348.940,348.940,,3374,1195,usvp,,,1502.924,,,,,,,,1502.924,lattice,1502.924,,7155,7680,3584,16,480.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,10,8,uniform,4.89898,1536,2560,2560,8192,rough,usvp,307.768,307.768,,3258,1054,usvp,,,,,,,,,,,,,,,,8192,4096,16,512.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,6,10,16,uniform,9.5219,1536,2560,2560,8192,rough,usvp,348.940,348.940,,3374,1195,usvp,,,1966.036,,,,,,,,1966.036,lattice,1966.036,,8192,8192,4096,16,512.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,12,8,uniform,4.89898,1536,3072,3072,8704,rough,usvp,307.768,307.768,,3258,1054,usvp,,,,,,,,,,,,,,,,8704,4608,16,544.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,6,12,16,uniform,9.5219,1536,3072,3072,8704,rough,usvp,348.940,348.940,,3374,1195,usvp,,,,,,,,,,,,,,,,8704,4608,16,544.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,8,1,8,uniform,4.89898,2048,256,256,6400,rough,dual_hybrid,439.168,439.168,,,1504,,lattice,l2,134.320,992,460,206.152,lattice,206.152,,6400,134.320,lattice,134.320,,992,6400,2304,16,400.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,1,16,uniform,9.5219,2048,256,256,6400,rough,dual_hybrid,501.364,501.364,,,1717,,lattice,l2,102.784,904,352,156.220,lattice,156.220,,6400,102.784,lattice,102.784,,904,6400,2304,16,400.000,33,direct,no,binding below target,
256,1054721,20.008,true,commitment_hiding+binding,16,8,2,8,uniform,4.89898,2048,512,512,6656,rough,dual_hybrid,439.168,439.168,,,1504,,,,341.348,,,,,,,,341.348,lattice,341.348,,1979,6656,2560,16,416.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,2,16,uniform,9.5219,2048,512,512,6656,rough,dual_hybrid,501.364,501.364,,,1717,,lattice,l2,267.764,1805,917,373.176,lattice,373.176,,6656,267.764,lattice,267.764,,1805,6656,2560,16,416.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,3,8,uniform,4.89898,2048,768,768,6912,rough,dual_hybrid,439.168,439.168,,,1504,,,,570.568,,,,,,,,570.568,lattice,570.568,,2961,6912,2816,16,432.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,3,16,uniform,9.5219,2048,768,768,6912,rough,dual_hybrid,501.364,501.364,,,1717,,,,451.432,,,,,,,,451.432,lattice,451.432,,2701,6912,2816,16,432.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,4,8,uniform,4.89898,2048,1024,1024,7168,rough,dual_hybrid,439.168,439.168,,,1504,,,,813.220,,,,,,,,813.220,lattice,813.220,,3938,7168,3072,16,448.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,4,16,uniform,9.5219,2048,1024,1024,7168,rough,dual_hybrid,501.364,501.364,,,1717,,,,646.488,,,,,,,,646.488,lattice,646.488,,3593,7168,3072,16,448.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,5,8,uniform,4.89898,2048,1280,1280,7424,rough,dual_hybrid,439.168,439.168,,,1504,,,,1064.924,,,,,,,,1064.924,lattice,1064.924,,4911,7424,3328,16,464.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,5,16,uniform,9.5219,2048,1280,1280,7424,rough,dual_hybrid,501.364,501.364,,,1717,,,,849.428,,,,,,,,849.428,lattice,849.428,,4481,7424,3328,16,464.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,6,8,uniform,4.89898,2048,1536,1536,7680,rough,dual_hybrid,439.168,439.168,,,1504,,,,1323.052,,,,,,,,1323.052,lattice,1323.052,,5879,7680,3584,16,480.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,6,16,uniform,9.5219,2048,1536,1536,7680,rough,dual_hybrid,501.364,501.364,,,1717,,,,1058.208,,,,,,,,1058.208,lattice,1058.208,,5366,7680,3584,16,480.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,8,8,uniform,4.89898,2048,2048,2048,8192,rough,usvp,434.204,434.204,,4095,1487,usvp,,,1853.908,,,,,,,,1853.908,lattice,1853.908,,7805,8192,4096,16,512.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,8,16,uniform,9.5219,2048,2048,2048,8192,rough,usvp,495.232,495.232,,4089,1696,usvp,,,1488.324,,,,,,,,1488.324,lattice,1488.324,,7126,8192,4096,16,512.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,10,8,uniform,4.89898,2048,2560,2560,8704,rough,usvp,432.452,432.452,,4302,1481,usvp,,,2437.032,,,,,,,,2437.032,lattice,2437.032,,8704,8704,4608,16,544.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,10,16,uniform,9.5219,2048,2560,2560,8704,rough,usvp,488.224,488.224,,4471,1672,usvp,,,1931.288,,,,,,,,1931.288,lattice,1931.288,,8704,8704,4608,16,544.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,8,12,8,uniform,4.89898,2048,3072,3072,9216,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,9216,5120,16,576.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,8,12,16,uniform,9.5219,2048,3072,3072,9216,rough,usvp,488.224,488.224,,4471,1672,usvp,,,2447.544,,,,,,,,2447.544,lattice,2447.544,,9216,9216,5120,16,576.000,33,direct,yes,,
